#time	id	type	len[m]	w[m]	x[m]	y[m]	vx[m/s]	vy[m/s]	ax[ms2]	ay[ms2]
982.30	943223	car	5.00	2.00	400.97	-3.32	19.95	0.13	-0.07	0.46
982.30	123602	car	5.00	2.00	395.34	0.07	18.49	0.47	0.10	0.12
982.30	894243	bike	2.00	0.70	382.08	-2.34	19.65	0.21	0.62	0.36
982.30	705710	bike	2.00	0.70	381.09	0.94	17.74	0.46	0.73	0.69
982.30	972494	truck	10.00	2.50	378.38	3.25	12.12	-0.02	0.05	0.43
982.30	329307	car	5.00	2.00	364.63	-3.46	17.68	-0.10	0.57	-0.26
982.30	280037	car	5.00	2.00	356.38	-0.75	19.19	0.05	-0.01	0.50
982.30	890622	car	5.00	2.00	342.41	1.84	15.07	-0.79	-1.02	-0.60
982.30	692566	car	5.00	2.00	335.25	-3.38	17.77	-0.04	0.45	-0.12
982.30	666665	car	5.00	2.00	324.85	-0.73	19.07	-0.30	0.10	-0.61
982.30	924744	bike	2.00	0.70	316.30	-2.37	18.20	-0.14	0.39	-0.42
982.30	189281	car	5.00	2.00	315.31	1.99	16.39	-0.63	-0.65	-0.56
982.30	497141	bike	2.00	0.70	300.35	-3.40	20.69	-0.27	-0.86	-1.62
982.30	419629	car	5.00	2.00	293.56	-0.59	19.15	-0.24	0.48	-0.93
982.30	138894	car	5.00	2.00	285.61	2.09	17.67	-0.36	-0.99	-1.48
982.30	214925	bike	2.00	0.70	276.03	0.39	19.43	-0.49	-1.28	-0.88
982.30	874455	car	5.00	2.00	267.74	-3.39	20.78	0.16	-0.05	-0.33
982.30	201181	bike	2.00	0.70	250.94	0.75	21.04	-0.17	-0.49	0.13
982.30	269309	car	5.00	2.00	247.19	-1.36	20.03	-0.01	-0.46	0.13
982.30	352410	car	5.00	2.00	235.58	2.49	20.96	-0.28	-0.34	0.29
982.30	386127	bike	2.00	0.70	222.88	-3.39	22.50	-0.32	0.18	-0.10
982.30	314376	bike	2.00	0.70	219.31	0.35	22.68	-0.30	-0.82	0.47
982.30	917362	bike	2.00	0.70	203.60	2.45	22.32	-0.20	-0.14	0.25
982.30	216291	car	5.00	2.00	185.32	-0.95	22.04	-0.58	-0.24	0.25
982.30	977985	car	5.00	2.00	174.66	2.34	21.67	0.11	-0.64	-0.09
982.30	398695	bike	2.00	0.70	167.18	4.27	24.19	0.17	0.04	1.24
982.30	129895	bike	2.00	0.70	116.47	1.09	23.39	-0.03	0.74	-0.46
982.30	712197	car	5.00	2.00	99.57	-3.37	23.06	-0.08	0.15	-0.31
982.30	985963	bike	2.00	0.70	96.57	-0.75	24.02	0.40	0.25	-0.17
982.30	862747	bike	2.00	0.70	88.08	0.82	21.36	0.51	1.62	-0.26
982.30	557067	truck	10.00	2.50	76.70	3.02	11.93	-0.15	-0.35	1.12
982.30	191298	bike	2.00	0.70	68.66	-2.54	23.09	-0.05	-0.02	0.42
982.30	811087	car	5.00	2.00	65.68	-0.32	17.95	-0.48	1.42	0.09
982.30	672833	bike	2.00	0.70	58.43	-2.09	23.21	-0.78	-2.06	0.16
982.30	785144	bike	2.00	0.70	39.37	1.39	18.98	-1.20	-3.46	-2.50
982.30	712701	car	5.00	2.00	28.93	-3.43	23.45	-0.46	-0.99	-0.53
982.30	567787	bike	2.00	0.70	17.22	-0.16	24.17	-0.51	-1.46	-1.11
982.30	348120	bike	2.00	0.70	2.48	3.32	24.67	-0.32	-3.29	-3.15
982.40	151219	bike	2.00	0.70	600.92	0.55	24.01	0.39	0.13	0.10
982.40	540682	car	5.00	2.00	571.75	-3.18	22.64	-0.14	0.73	-0.23
982.40	913577	car	5.00	2.00	568.21	0.60	22.41	0.20	-0.26	-0.15
982.40	959807	car	5.00	2.00	532.50	-3.03	21.76	0.04	0.26	-0.21
982.40	358004	truck	10.00	2.50	531.61	3.15	12.02	-0.05	0.09	-0.29
982.40	498718	bike	2.00	0.70	509.06	0.54	23.50	-0.39	0.33	-0.37
982.40	226488	car	5.00	2.00	503.38	-1.56	20.32	0.13	-0.18	-0.17
982.40	211329	car	5.00	2.00	492.59	-3.66	18.32	0.04	-1.03	-0.73
982.40	751115	bike	2.00	0.70	487.77	0.35	22.62	0.30	0.80	0.69
982.40	410392	truck	10.00	2.50	481.64	3.28	11.23	0.29	-0.21	0.21
982.40	450065	car	5.00	2.00	477.25	-1.12	18.94	0.25	0.89	0.32
982.40	583131	bike	2.00	0.70	473.49	0.93	21.26	0.19	0.39	-0.05
982.40	121644	car	5.00	2.00	461.82	-3.65	18.73	0.25	0.30	0.27
982.40	461442	bike	2.00	0.70	460.66	0.67	18.21	0.28	2.48	0.73
982.40	145827	bike	2.00	0.70	459.19	-1.69	18.52	0.12	0.03	0.93
982.40	855487	bike	2.00	0.70	456.96	-0.12	18.55	0.15	0.57	1.20
982.40	592251	bike	2.00	0.70	451.49	-0.97	18.33	0.14	-1.09	1.58
982.40	724235	bike	2.00	0.70	435.40	-2.86	20.19	0.07	0.10	0.25
982.40	272831	car	5.00	2.00	427.56	-0.15	18.32	0.35	0.29	0.27
982.40	687501	bike	2.00	0.70	423.38	-3.86	21.60	0.03	-0.52	0.52
982.40	943223	car	5.00	2.00	402.96	-3.30	19.96	0.16	0.08	0.30
982.40	123602	car	5.00	2.00	397.18	0.12	18.47	0.51	-0.24	0.40
982.40	894243	bike	2.00	0.70	384.05	-2.31	19.67	0.25	0.22	0.48
982.40	705710	bike	2.00	0.70	382.87	1.00	17.78	0.57	0.39	1.10
982.40	972494	truck	10.00	2.50	379.60	3.25	12.09	0.00	-0.29	0.25
982.40	329307	car	5.00	2.00	366.40	-3.47	17.70	-0.10	0.23	-0.01
982.40	280037	car	5.00	2.00	358.30	-0.74	19.19	0.11	0.02	0.64
982.40	890622	car	5.00	2.00	343.92	1.76	14.99	-0.85	-0.75	-0.54
982.40	692566	car	5.00	2.00	337.03	-3.39	17.80	-0.04	0.30	0.06
982.40	666665	car	5.00	2.00	326.76	-0.76	19.11	-0.36	0.38	-0.58
982.40	924744	bike	2.00	0.70	318.12	-2.39	18.15	-0.17	-0.48	-0.29
982.40	189281	car	5.00	2.00	316.94	1.92	16.30	-0.69	-0.84	-0.62
982.40	497141	bike	2.00	0.70	302.42	-3.42	20.67	-0.22	-0.22	0.51
982.40	419629	car	5.00	2.00	295.47	-0.62	19.13	-0.34	-0.17	-0.98
982.40	138894	car	5.00	2.00	287.38	2.05	17.60	-0.47	-0.70	-1.09
982.40	214925	bike	2.00	0.70	277.97	0.34	19.38	-0.57	-0.51	-0.82
982.40	874455	car	5.00	2.00	269.81	-3.38	20.77	-0.01	-0.12	-1.72
982.40	201181	bike	2.00	0.70	253.04	0.73	20.92	-0.14	-1.26	0.25
982.40	269309	car	5.00	2.00	249.18	-1.37	19.91	-0.04	-1.23	-0.30
982.40	352410	car	5.00	2.00	237.67	2.46	20.90	-0.21	-0.54	0.70
982.40	386127	bike	2.00	0.70	225.14	-3.42	22.51	-0.22	0.09	1.00
982.40	314376	bike	2.00	0.70	221.57	0.32	22.64	-0.23	-0.44	0.65
982.40	917362	bike	2.00	0.70	205.83	2.43	22.25	-0.18	-0.76	0.20
982.40	216291	car	5.00	2.00	187.52	-1.01	22.03	-0.57	-0.10	0.13
982.40	977985	car	5.00	2.00	176.82	2.35	21.61	0.10	-0.59	-0.06
982.40	398695	bike	2.00	0.70	169.60	4.29	24.26	0.25	0.65	0.83
982.40	129895	bike	2.00	0.70	118.81	1.09	23.46	-0.06	0.64	-0.28
982.40	712197	car	5.00	2.00	101.88	-3.38	23.07	-0.12	0.14	-0.32
982.40	985963	bike	2.00	0.70	98.98	-0.71	24.07	0.39	0.48	-0.09
982.40	862747	bike	2.00	0.70	90.22	0.87	21.50	0.49	1.43	-0.13
982.40	557067	truck	10.00	2.50	77.89	3.01	11.94	-0.05	0.10	1.06
982.40	191298	bike	2.00	0.70	70.97	-2.55	23.08	-0.02	-0.13	0.29
982.40	811087	car	5.00	2.00	67.48	-0.37	18.06	-0.46	1.12	0.24
982.40	672833	bike	2.00	0.70	60.74	-2.17	23.02	-0.77	-1.90	0.11
982.40	785144	bike	2.00	0.70	41.26	1.28	18.78	-0.95	-2.06	2.49
982.40	712701	car	5.00	2.00	31.27	-3.47	23.35	-0.44	-1.04	0.16
982.40	567787	bike	2.00	0.70	19.62	-0.21	24.02	-0.59	-1.54	-0.76
982.40	348120	bike	2.00	0.70	4.94	3.27	24.38	-0.57	-2.94	-2.57
982.50	540682	car	5.00	2.00	574.02	-3.20	22.73	-0.18	0.83	-0.41
982.50	913577	car	5.00	2.00	570.46	0.62	22.47	0.16	0.60	-0.44
982.50	959807	car	5.00	2.00	534.68	-3.03	21.77	0.01	0.15	-0.31
982.50	358004	truck	10.00	2.50	532.81	3.14	12.05	-0.05	0.31	0.02
982.50	498718	bike	2.00	0.70	511.41	0.49	23.53	-0.43	0.33	-0.39
982.50	226488	car	5.00	2.00	505.42	-1.55	20.35	0.10	0.28	-0.37
982.50	211329	car	5.00	2.00	494.42	-3.65	18.26	0.02	-0.62	-0.20
982.50	751115	bike	2.00	0.70	490.03	0.38	22.70	0.31	0.78	0.14
982.50	410392	truck	10.00	2.50	482.76	3.31	11.26	0.29	0.28	0.02
982.50	450065	car	5.00	2.00	479.14	-1.10	18.96	0.25	0.30	-0.00
982.50	583131	bike	2.00	0.70	475.62	0.95	21.32	0.19	0.55	0.01
982.50	121644	car	5.00	2.00	463.69	-3.63	18.73	0.09	0.02	-1.55
982.50	461442	bike	2.00	0.70	462.49	0.70	18.40	0.36	1.93	0.79
982.50	145827	bike	2.00	0.70	461.05	-1.68	18.58	0.20	0.63	0.76
982.50	855487	bike	2.00	0.70	458.82	-0.11	18.60	0.20	0.44	0.44
982.50	592251	bike	2.00	0.70	453.32	-0.95	18.29	0.15	-0.39	0.08
982.50	724235	bike	2.00	0.70	437.42	-2.85	20.20	0.13	0.13	0.55
982.50	272831	car	5.00	2.00	429.39	-0.11	18.33	0.39	0.15	0.42
982.50	687501	bike	2.00	0.70	425.54	-3.85	21.54	0.07	-0.68	0.39
982.50	943223	car	5.00	2.00	404.96	-3.28	19.92	0.21	-0.35	0.46
982.50	123602	car	5.00	2.00	399.03	0.17	18.49	0.54	0.25	0.34
982.50	894243	bike	2.00	0.70	386.02	-2.28	19.72	0.31	0.48	0.58
982.50	705710	bike	2.00	0.70	384.64	1.06	17.78	0.67	-0.00	1.05
982.50	972494	truck	10.00	2.50	380.81	3.25	12.12	0.02	0.26	0.15
982.50	329307	car	5.00	2.00	368.17	-3.48	17.72	-0.10	0.20	0.04
982.50	280037	car	5.00	2.00	360.22	-0.73	19.22	0.15	0.30	0.37
982.50	890622	car	5.00	2.00	345.41	1.67	14.95	-0.92	-0.42	-0.73
982.50	692566	car	5.00	2.00	338.81	-3.39	17.78	-0.04	-0.15	0.01
982.50	666665	car	5.00	2.00	328.67	-0.80	19.09	-0.37	-0.16	-0.14
982.50	924744	bike	2.00	0.70	319.93	-2.41	18.13	-0.26	-0.26	-0.89
982.50	189281	car	5.00	2.00	318.57	1.87	16.24	-0.43	-0.62	2.58
982.50	497141	bike	2.00	0.70	304.48	-3.44	20.63	-0.20	-0.46	0.20
982.50	419629	car	5.00	2.00	297.38	-0.66	19.09	-0.40	-0.42	-0.66
982.50	138894	car	5.00	2.00	289.13	2.01	17.49	-0.45	-1.08	0.19
982.50	214925	bike	2.00	0.70	279.91	0.28	19.29	-0.69	-0.88	-1.14
982.50	874455	car	5.00	2.00	271.89	-3.40	20.79	-0.21	0.24	-2.02
982.50	201181	bike	2.00	0.70	255.13	0.72	20.82	-0.13	-0.93	0.16
982.50	269309	car	5.00	2.00	251.17	-1.37	19.85	-0.11	-0.64	-0.74
982.50	352410	car	5.00	2.00	239.76	2.45	20.82	-0.10	-0.83	1.10
982.50	386127	bike	2.00	0.70	227.39	-3.44	22.55	-0.15	0.43	0.67
982.50	314376	bike	2.00	0.70	223.83	0.30	22.59	-0.22	-0.48	0.12
982.50	917362	bike	2.00	0.70	208.06	2.41	22.26	-0.13	0.14	0.44
982.50	216291	car	5.00	2.00	189.72	-1.07	22.04	-0.56	0.10	0.12
982.50	977985	car	5.00	2.00	178.98	2.36	21.63	0.08	0.22	-0.23
982.50	398695	bike	2.00	0.70	172.03	4.31	24.22	0.31	-0.32	0.58
982.50	129895	bike	2.00	0.70	121.16	1.08	23.47	-0.08	0.11	-0.27
982.50	712197	car	5.00	2.00	104.19	-3.39	23.12	-0.13	0.50	-0.17
982.50	985963	bike	2.00	0.70	101.39	-0.67	24.07	0.36	-0.02	-0.30
982.50	862747	bike	2.00	0.70	92.38	0.92	21.67	0.47	1.66	-0.28
982.50	557067	truck	10.00	2.50	79.09	3.01	11.90	0.04	-0.44	0.91
982.50	191298	bike	2.00	0.70	73.28	-2.55	23.05	0.01	-0.23	0.29
982.50	811087	car	5.00	2.00	69.29	-0.41	18.23	-0.27	1.69	1.90
982.50	672833	bike	2.00	0.70	63.03	-2.25	22.77	-0.74	-2.55	0.27
982.50	785144	bike	2.00	0.70	43.14	1.19	18.78	-0.81	0.09	1.42
982.50	712701	car	5.00	2.00	33.60	-3.51	23.23	-0.40	-1.20	0.40
982.50	567787	bike	2.00	0.70	22.02	-0.27	23.90	-0.57	-1.14	0.21
982.50	348120	bike	2.00	0.70	7.35	3.20	24.00	-0.84	-3.81	-2.64
982.60	540682	car	5.00	2.00	576.29	-3.22	22.77	-0.20	0.45	-0.18
982.60	913577	car	5.00	2.00	572.71	0.63	22.54	0.13	0.79	-0.29
982.60	959807	car	5.00	2.00	536.86	-3.03	21.81	-0.01	0.38	-0.16
982.60	358004	truck	10.00	2.50	534.02	3.14	12.10	-0.06	0.49	-0.18
982.60	498718	bike	2.00	0.70	513.76	0.45	23.52	-0.45	-0.16	-0.18
982.60	226488	car	5.00	2.00	507.45	-1.55	20.37	0.06	0.16	-0.38
982.60	211329	car	5.00	2.00	496.24	-3.65	18.21	-0.01	-0.45	-0.37
982.60	751115	bike	2.00	0.70	492.30	0.42	22.69	0.32	-0.05	0.10
982.60	410392	truck	10.00	2.50	483.89	3.34	11.23	0.26	-0.30	-0.30
982.60	450065	car	5.00	2.00	481.04	-1.07	19.05	0.23	0.82	-0.18
982.60	583131	bike	2.00	0.70	477.75	0.96	21.40	0.19	0.83	-0.02
982.60	121644	car	5.00	2.00	465.56	-3.62	18.73	0.02	0.04	-0.68
982.60	461442	bike	2.00	0.70	464.34	0.74	18.59	0.40	1.84	0.37
982.60	145827	bike	2.00	0.70	462.91	-1.66	18.67	0.18	0.87	-0.24
982.60	855487	bike	2.00	0.70	460.68	-0.08	18.59	0.25	-0.07	0.53
982.60	592251	bike	2.00	0.70	455.15	-0.94	18.19	0.13	-1.05	-0.17
982.60	724235	bike	2.00	0.70	439.44	-2.84	20.21	0.16	0.06	0.28
982.60	272831	car	5.00	2.00	431.22	-0.07	18.35	0.42	0.12	0.30
982.60	687501	bike	2.00	0.70	427.69	-3.84	21.47	0.12	-0.71	0.48
982.60	943223	car	5.00	2.00	406.95	-3.26	19.93	0.24	0.08	0.30
982.60	123602	car	5.00	2.00	400.88	0.23	18.54	0.54	0.49	-0.01
982.60	894243	bike	2.00	0.70	387.99	-2.25	19.77	0.38	0.46	0.70
982.60	705710	bike	2.00	0.70	386.42	1.13	17.80	0.74	0.19	0.63
982.60	972494	truck	10.00	2.50	382.02	3.25	12.13	0.02	0.11	0.01
982.60	329307	car	5.00	2.00	369.94	-3.49	17.74	-0.10	0.22	-0.05
982.60	280037	car	5.00	2.00	362.14	-0.71	19.23	0.21	0.03	0.63
982.60	890622	car	5.00	2.00	346.91	1.57	14.93	-0.99	-0.17	-0.71
982.60	692566	car	5.00	2.00	340.59	-3.39	17.81	-0.02	0.32	0.19
982.60	666665	car	5.00	2.00	330.58	-0.84	19.16	-0.42	0.63	-0.45
982.60	924744	bike	2.00	0.70	321.75	-2.44	18.17	-0.27	0.44	-0.13
982.60	189281	car	5.00	2.00	320.19	1.83	16.20	-0.23	-0.39	1.99
982.60	497141	bike	2.00	0.70	306.55	-3.46	20.62	-0.16	-0.04	0.44
982.60	419629	car	5.00	2.00	299.29	-0.70	19.13	-0.43	0.38	-0.23
982.60	138894	car	5.00	2.00	290.88	1.96	17.45	-0.45	-0.44	0.02
982.60	214925	bike	2.00	0.70	281.83	0.21	19.23	-0.69	-0.61	0.02
982.60	874455	car	5.00	2.00	273.97	-3.42	20.80	-0.28	0.06	-0.63
982.60	201181	bike	2.00	0.70	257.21	0.71	20.76	-0.13	-0.62	-0.00
982.60	269309	car	5.00	2.00	253.15	-1.39	19.80	-0.22	-0.42	-1.14
982.60	352410	car	5.00	2.00	241.84	2.44	20.78	-0.03	-0.41	0.70
982.60	386127	bike	2.00	0.70	229.64	-3.45	22.53	-0.10	-0.28	0.54
982.60	314376	bike	2.00	0.70	226.09	0.28	22.57	-0.19	-0.22	0.32
982.60	917362	bike	2.00	0.70	210.28	2.40	22.26	-0.10	0.02	0.32
982.60	216291	car	5.00	2.00	191.93	-1.12	21.99	-0.50	-0.46	0.60
982.60	977985	car	5.00	2.00	181.15	2.36	21.63	-0.05	0.01	-1.21
982.60	398695	bike	2.00	0.70	174.45	4.35	24.27	0.30	0.50	-0.05
982.60	129895	bike	2.00	0.70	123.51	1.07	23.48	-0.11	0.08	-0.27
982.60	712197	car	5.00	2.00	106.51	-3.40	23.21	-0.13	0.90	0.02
982.60	985963	bike	2.00	0.70	103.79	-0.64	24.12	0.34	0.52	-0.30
982.60	862747	bike	2.00	0.70	94.55	0.97	21.78	0.43	1.10	-0.31
982.60	557067	truck	10.00	2.50	80.28	3.01	11.94	0.12	0.43	0.74
982.60	191298	bike	2.00	0.70	75.59	-2.54	23.10	0.05	0.48	0.40
982.60	811087	car	5.00	2.00	71.13	-0.43	18.38	-0.16	1.47	1.06
982.60	672833	bike	2.00	0.70	65.30	-2.32	22.57	-0.69	-1.92	0.54
982.60	785144	bike	2.00	0.70	45.02	1.12	18.85	-0.67	0.67	1.36
982.60	712701	car	5.00	2.00	35.91	-3.55	23.11	-0.38	-1.12	0.22
982.60	567787	bike	2.00	0.70	24.41	-0.32	23.83	-0.51	-0.73	0.58
982.60	348120	bike	2.00	0.70	9.74	3.11	23.77	-1.00	-2.22	-1.68
982.70	540682	car	5.00	2.00	578.57	-3.24	22.83	-0.22	0.57	-0.18
982.70	913577	car	5.00	2.00	574.96	0.64	22.59	0.12	0.43	-0.11
982.70	959807	car	5.00	2.00	539.04	-3.03	21.84	-0.02	0.32	-0.09
982.70	358004	truck	10.00	2.50	535.22	3.13	12.06	-0.06	-0.37	0.06
982.70	498718	bike	2.00	0.70	516.11	0.41	23.51	-0.45	-0.05	-0.00
982.70	226488	car	5.00	2.00	509.49	-1.54	20.37	0.01	0.03	-0.50
982.70	211329	car	5.00	2.00	498.06	-3.66	18.21	-0.05	-0.08	-0.34
982.70	751115	bike	2.00	0.70	494.57	0.45	22.70	0.32	0.05	-0.08
982.70	410392	truck	10.00	2.50	485.01	3.36	11.22	0.19	-0.08	-0.75
982.70	450065	car	5.00	2.00	482.95	-1.05	19.04	0.19	-0.05	-0.46
982.70	583131	bike	2.00	0.70	479.90	0.98	21.44	0.15	0.38	-0.33
982.70	121644	car	5.00	2.00	467.43	-3.62	18.68	-0.04	-0.51	-0.60
982.70	461442	bike	2.00	0.70	466.21	0.78	18.80	0.40	2.08	0.06
982.70	145827	bike	2.00	0.70	464.78	-1.64	18.76	0.17	0.89	-0.06
982.70	855487	bike	2.00	0.70	462.54	-0.06	18.64	0.31	0.49	0.65
982.70	592251	bike	2.00	0.70	456.96	-0.92	18.11	0.18	-0.72	0.48
982.70	724235	bike	2.00	0.70	441.46	-2.82	20.17	0.20	-0.34	0.44
982.70	272831	car	5.00	2.00	433.06	-0.03	18.33	0.47	-0.19	0.55
982.70	687501	bike	2.00	0.70	429.83	-3.83	21.45	0.12	-0.13	-0.01
982.70	943223	car	5.00	2.00	408.94	-3.24	19.97	0.26	0.46	0.18
982.70	123602	car	5.00	2.00	402.74	0.28	18.50	0.54	-0.48	-0.00
982.70	894243	bike	2.00	0.70	389.97	-2.21	19.73	0.42	-0.36	0.34
982.70	705710	bike	2.00	0.70	388.20	1.21	17.83	0.81	0.32	0.74
982.70	972494	truck	10.00	2.50	383.23	3.26	12.17	0.00	0.43	-0.16
982.70	329307	car	5.00	2.00	371.72	-3.50	17.85	-0.08	1.06	0.22
982.70	280037	car	5.00	2.00	364.07	-0.69	19.27	0.24	0.47	0.27
982.70	890622	car	5.00	2.00	348.40	1.47	14.85	-1.07	-0.83	-0.76
982.70	692566	car	5.00	2.00	342.37	-3.40	17.83	-0.00	0.19	0.13
982.70	666665	car	5.00	2.00	332.50	-0.89	19.20	-0.53	0.40	-1.14
982.70	924744	bike	2.00	0.70	323.56	-2.47	18.12	-0.34	-0.53	-0.61
982.70	189281	car	5.00	2.00	321.81	1.82	16.12	-0.09	-0.84	1.42
982.70	497141	bike	2.00	0.70	308.61	-3.48	20.60	-0.22	-0.19	-0.63
982.70	419629	car	5.00	2.00	301.21	-0.74	19.13	-0.41	0.01	0.11
982.70	138894	car	5.00	2.00	292.62	1.92	17.36	-0.46	-0.91	-0.11
982.70	214925	bike	2.00	0.70	283.75	0.14	19.13	-0.70	-1.00	-0.11
982.70	874455	car	5.00	2.00	276.05	-3.45	20.74	-0.37	-0.61	-0.88
982.70	201181	bike	2.00	0.70	259.28	0.69	20.65	-0.21	-1.17	-0.79
982.70	269309	car	5.00	2.00	255.13	-1.42	19.70	-0.30	-1.06	-0.78
982.70	352410	car	5.00	2.00	243.91	2.44	20.70	0.03	-0.81	0.64
982.70	386127	bike	2.00	0.70	231.90	-3.46	22.57	-0.09	0.41	0.06
982.70	314376	bike	2.00	0.70	228.35	0.26	22.53	-0.16	-0.45	0.28
982.70	917362	bike	2.00	0.70	212.50	2.39	22.17	-0.05	-0.94	0.48
982.70	216291	car	5.00	2.00	194.12	-1.17	21.99	-0.44	-0.04	0.54
982.70	977985	car	5.00	2.00	183.31	2.35	21.63	-0.14	-0.02	-0.95
982.70	398695	bike	2.00	0.70	176.88	4.37	24.33	0.21	0.59	-0.95
982.70	129895	bike	2.00	0.70	125.86	1.06	23.53	-0.15	0.53	-0.42
982.70	712197	car	5.00	2.00	108.83	-3.42	23.21	-0.15	-0.01	-0.15
982.70	985963	bike	2.00	0.70	106.21	-0.60	24.18	0.31	0.64	-0.25
982.70	862747	bike	2.00	0.70	96.74	1.01	21.94	0.40	1.68	-0.35
982.70	557067	truck	10.00	2.50	81.47	3.03	11.92	0.18	-0.18	0.66
982.70	191298	bike	2.00	0.70	77.90	-2.53	23.15	0.11	0.47	0.59
982.70	811087	car	5.00	2.00	72.97	-0.44	18.54	-0.11	1.59	0.53
982.70	672833	bike	2.00	0.70	67.55	-2.38	22.44	-0.62	-1.35	0.66
982.70	785144	bike	2.00	0.70	46.91	1.06	19.00	-0.55	1.47	1.22
982.70	712701	car	5.00	2.00	38.22	-3.59	22.96	-0.32	-1.52	0.57
982.70	567787	bike	2.00	0.70	26.79	-0.37	23.79	-0.44	-0.41	0.70
982.70	348120	bike	2.00	0.70	12.11	3.00	23.49	-1.20	-2.85	-2.24
982.80	540682	car	5.00	2.00	580.86	-3.26	22.88	-0.21	0.50	0.05
982.80	913577	car	5.00	2.00	577.22	0.65	22.63	0.10	0.37	-0.22
982.80	959807	car	5.00	2.00	541.23	-3.03	21.89	-0.04	0.52	-0.26
982.80	358004	truck	10.00	2.50	536.43	3.12	12.06	-0.05	-0.03	0.05
982.80	498718	bike	2.00	0.70	518.47	0.36	23.58	-0.46	0.69	-0.09
982.80	226488	car	5.00	2.00	511.53	-1.54	20.41	-0.01	0.40	-0.18
982.80	211329	car	5.00	2.00	499.88	-3.66	18.23	-0.04	0.25	0.08
982.80	751115	bike	2.00	0.70	496.84	0.48	22.71	0.30	0.15	-0.21
982.80	410392	truck	10.00	2.50	486.13	3.37	11.22	0.10	0.00	-0.88
982.80	450065	car	5.00	2.00	484.85	-1.04	19.05	0.13	0.09	-0.59
982.80	583131	bike	2.00	0.70	482.04	1.00	21.50	0.12	0.61	-0.31
982.80	121644	car	5.00	2.00	469.30	-3.63	18.69	-0.06	0.08	-0.26
982.80	461442	bike	2.00	0.70	468.10	0.82	18.97	0.36	1.75	-0.47
982.80	145827	bike	2.00	0.70	466.66	-1.63	18.81	0.12	0.51	-0.50
982.80	855487	bike	2.00	0.70	464.41	-0.02	18.76	0.33	1.20	0.19
982.80	592251	bike	2.00	0.70	458.77	-0.90	17.97	0.30	-1.44	1.21
982.80	724235	bike	2.00	0.70	443.48	-2.80	20.17	0.21	-0.00	0.11
982.80	272831	car	5.00	2.00	434.89	0.02	18.32	0.51	-0.04	0.32
982.80	687501	bike	2.00	0.70	431.98	-3.82	21.44	0.15	-0.09	0.37
982.80	943223	car	5.00	2.00	410.94	-3.21	19.94	0.28	-0.39	0.24
982.80	123602	car	5.00	2.00	404.58	0.33	18.48	0.53	-0.17	-0.14
982.80	894243	bike	2.00	0.70	391.94	-2.17	19.71	0.44	-0.18	0.21
982.80	705710	bike	2.00	0.70	389.99	1.29	17.85	0.88	0.18	0.70
982.80	972494	truck	10.00	2.50	384.45	3.25	12.20	-0.05	0.30	-0.51
982.80	329307	car	5.00	2.00	373.51	-3.50	17.85	-0.08	0.02	0.02
982.80	280037	car	5.00	2.00	366.00	-0.66	19.34	0.27	0.62	0.31
982.80	890622	car	5.00	2.00	349.88	1.36	14.84	-1.13	-0.14	-0.58
982.80	692566	car	5.00	2.00	344.16	-3.40	17.88	0.02	0.48	0.18
982.80	666665	car	5.00	2.00	334.42	-0.94	19.21	-0.60	0.17	-0.64
982.80	924744	bike	2.00	0.70	325.38	-2.51	18.16	-0.44	0.42	-1.00
982.80	189281	car	5.00	2.00	323.41	1.81	16.05	0.03	-0.65	1.25
982.80	497141	bike	2.00	0.70	310.67	-3.50	20.59	-0.21	-0.12	0.07
982.80	419629	car	5.00	2.00	303.12	-0.78	19.13	-0.45	0.04	-0.36
982.80	138894	car	5.00	2.00	294.35	1.87	17.26	-0.45	-0.96	0.13
982.80	214925	bike	2.00	0.70	285.66	0.07	19.10	-0.68	-0.23	0.16
982.80	874455	car	5.00	2.00	278.12	-3.48	20.76	-0.19	0.19	1.77
982.80	201181	bike	2.00	0.70	261.34	0.66	20.52	-0.28	-1.21	-0.73
982.80	269309	car	5.00	2.00	257.10	-1.45	19.65	-0.39	-0.45	-0.87
982.80	352410	car	5.00	2.00	245.98	2.44	20.66	0.04	-0.38	0.07
982.80	386127	bike	2.00	0.70	234.16	-3.47	22.58	-0.07	0.16	0.27
982.80	314376	bike	2.00	0.70	230.59	0.24	22.42	-0.16	-1.02	-0.01
982.80	917362	bike	2.00	0.70	214.72	2.39	22.10	-0.01	-0.65	0.41
982.80	216291	car	5.00	2.00	196.32	-1.21	21.96	-0.40	-0.27	0.46
982.80	977985	car	5.00	2.00	185.47	2.33	21.60	-0.22	-0.29	-0.75
982.80	398695	bike	2.00	0.70	179.32	4.39	24.35	0.08	0.19	-1.28
982.80	129895	bike	2.00	0.70	128.21	1.04	23.52	-0.18	-0.06	-0.28
982.80	712197	car	5.00	2.00	111.15	-3.43	23.21	-0.16	-0.00	-0.13
982.80	985963	bike	2.00	0.70	108.63	-0.58	24.18	0.26	-0.05	-0.46
982.80	862747	bike	2.00	0.70	98.94	1.04	22.10	0.36	1.56	-0.44
982.80	557067	truck	10.00	2.50	82.66	3.05	11.97	0.23	0.43	0.49
982.80	191298	bike	2.00	0.70	80.22	-2.52	23.20	0.18	0.53	0.68
982.80	811087	car	5.00	2.00	74.83	-0.45	18.64	-0.07	1.02	0.34
